country_code,browser_name,browser_version,os_name,os_version,traffic
XX,"UC Browser",10.10.8.822,Android,4.3,2
XX,Safari,8.0.2,iOS,8_0,1
XX,"Opera Mini",7.5.35199/34.2369,Android,2.3.5,2
XX,"Chrome Mobile",44.0.2403.65,iOS,9_3_4,2
XX,"Chrome Mobile",43.0.2357.92,Android,4.4,1
XX,Safari,6.0,iOS,7_0_4,3
XX,"Internet Explorer Mobile",10.0,"Windows Phone",7.0,184
XX,"Chrome Mobile",38.0.2125.509,Android,5.0,126
XX,"Nokia S60 Browser",7.3.1.37,Symbian,3,62
XX,"Opera Mobile",28.0.1764.89981,Android,4.2.2,1
XX,Firefox,45.0.2,Android,3.1,1
XX,"UC Browser",10.4.2.659,Android,4.2.2,10
XX,"UC Browser",2.5.0.350,Android,4.3,4
XX,"Chrome Mobile",45.0.2454.95,Android,5.0,106
XX,"Opera Mobile",29.0.1809.92117,Android,4.4.2,17
XX,Firefox,43.0,Android,5.0.2,33
XX,UP.Browser,,RIM,5.0.0.783,5
XX,"Opera Mini",4.3.13057/28.2766,,,5
XX,"Chrome Mobile",38.0.2125.67,iOS,8_1_3,3
XX,"Nokia S40 Browser",,"Nokia OS","Series 40",12
XX,"Opera Mini",15.0.2125/37.8717,Android,2.3.6,2
XX,"Chrome Mobile",44.0.2403.67,iOS,7_1,8
XX,"Chrome Mobile",41.0.2272.96,Android,4.2.1,55
XX,"Chrome Mobile",35.0.1916.138,Android,4.4.2,12
XX,Yandex.Browser,16.2.2.7988.00,Android,4.3,4
XX,"BlackBerry Browser",7.1.0.117,RIM,7.1.0.117,5
XX,"Chrome Mobile",43.0.2357.92,Android,4.1.2,14
XX,"Opera Mini",5.0.019802/24.741,iOS,4,1
XX,"Chrome Mobile",46.0.2490.92,Android,6.0,3
XX,Firefox,42.0,Android,4.1.2,12
XX,"Amazon Silk",51.2.1,Android,4.0.4,2296
XX,"Chrome Mobile",50.0.2657.5,Android,4.4.2,2
XX,Firefox,44.0,Android,4.1.1,6
XX,"UC Browser",10.6.5.726,Android,2.3.6,2
XX,Safari,,iOS,6_1_4,172
XX,"Chrome Mobile",53.0.2785.44,Android,4.4,2
XX,Firefox,49.0,Android,5.0,15
XX,"Chrome Mobile",52.0.2743.25,Android,5.1,2
XX,"UC Browser",3.4.3.532,Android,6.0.1,12
XX,"Opera Mini",4.2.22053/24.743,,,5
XX,Edge,13.9600,"Windows Phone",10.0,21
XX,"Chrome Mobile",38.0.2125.509,Android,5.0.2,34
XX,"UC Browser",11.0.6.831,iOS,8_4_1,2
XX,"UC Browser",10.10.0.796,Android,4.2.1,22
XX,"UC Browser",7.8.1.96,Android,2.1,1
XX,"UC Browser",10.10.0.796,Android,5.0.2,84
XX,"Opera Mobile",20.0.1396.73172,Android,5.0.1,1
XX,"Opera Mobile",34.0.2044.98129,Android,5.1.1,1
XX,"UC Browser",10.7.2.757,Android,4.4.4,50
XX,"Chrome Mobile",47.0.2526.107,iOS,7_0_3,8
XX,"Opera Mini",7.0.30567/28.2766,,,2
XX,Firefox,49.0,Android,4.0.4,1
XX,"Opera Mobile",24.0.1565.82529,Android,4.3,3
XX,"Chrome Mobile",25.0.1364.169,Android,4.1.2,24
XX,"Chrome Mobile",50.0.2647.0,Android,5.1.1,1
XX,Yandex.Browser,16.2.0.6967.10,iOS,7_1,1
XX,Safari,,iOS,4_2,10
XX,"Kindle Browser",,Linux,,192
XX,"Chrome Mobile",19.77.34.5,Android,5.1,1
XX,Safari,7.0,iOS,9_2,1
XX,"UC Browser",3.4.3.532,Android,5.0.2,26
XX,"Chrome Mobile",36.0.1985.57,iOS,9_3_2,11
XX,"UC Browser",10.8.0.718,Android,5.0.2,29
XX,Yandex.Browser,16.6.1.9610.00,Android,4.2.1,1
XX,"Chrome Mobile",40.0.2214.69,iOS,8_1_3,6
XX,"UC Browser",10.4.0.558,Android,4.3,2
XX,"Chrome Mobile",42.0.2311.47,iOS,8_1_2,12
XX,"BlackBerry Browser",7.1.0.284,RIM,7.1.0.284,13
XX,"Chrome Mobile",47.0.2526.70,iOS,8_0_2,4
XX,"UC Browser",10.6.2.599,Android,4.4.4,15
XX,"Chrome Mobile",54.0.2827.0,Android,5.1.1,3
XX,"Chrome Mobile",34.0.1847.18,iOS,7_1,28
XX,"UC Browser",10.7.0.733,Android,4.4.2,40
XX,"Chrome Mobile",30.0.1599.16,iOS,8_4_1,1
XX,"Opera Mini",5.1.22396/22.478,Symbian,,2
XX,"Opera Mini",7.5.32193/35.5706,Android,4.1.2,1
XX,"MIUI Browser",8.2.6,Android,6.0.1,4
XX,"UC Browser",10.1.0.527,Android,5.1,24
XX,"Chrome Mobile",36.0.1985.131,Android,4.1.1,3
XX,"Chrome Mobile",44.0.2403.128,Android,5.0,5
XX,"Chrome Mobile",32.0.1700.99,Android,4.4.4,20
XX,"Opera Mini",4.2.13216/28.2555,,,2
XX,"Chrome Mobile",40.0.2214.89,Android,5.1,22
XX,"BlackBerry Browser",7.0.0.296,RIM,7.0.0.296,5
XX,"UC Browser",10.7.5.785,Android,4.1.1,2
XX,"UC Browser",3.2.1.441,Android,4.1.2,1
XX,"Amazon Silk",49.2.1,Android,4.0.4,47
XX,"Chrome Mobile",43.0.2357.61,iOS,8_3,62
XX,"UC Browser",3.2.0.340,"Windows Phone",7.10,31
XX,"Chrome Mobile",54.0.2829.0,Android,6.0,1
XX,Safari,4.0,iOS,3_1_2,22
XX,Firefox,41.0,Android,4.1.1,4
XX,"Chrome Mobile",29.0.1547.72,Android,4.3,7
XX,"MQQ Browser",3.6,Android,4.2.1,6
XX,"Chrome Mobile",45.0.2454.84,Android,4.2.1,8
XX,"Opera Mobile",35.0.2070.100283,Android,5.0.2,20
XX,"Chrome Mobile",18.0.1025.306,Android,4.2.2,58
XX,"Opera Mini",24.0.1565/35.4999,Android,2.1,1
XX,"UC Browser",10.1.2.540,Android,4.4.4,74
XX,Yandex.Browser,16.6.1.8969.00,Android,5.1,1
XX,Firefox,27.0,Android,,398
XX,"UC Browser",10.7.8.806,Android,4.4.2,36
XX,"MIUI Browser",2.1.1,iOS,6_0_1,4
XX,Yandex.Browser,16.7.1.21152.11,iOS,9_3_2,2
XX,"Chrome Mobile",44.0.2403.133,Android,6.0.1,314
XX,"UC Browser",10.9.0.731,Android,6.0.1,37
XX,Firefox,43.0,Android,5.1.1,75
XX,"Chrome Mobile",35.0.1916.41,iOS,9_3_1,2
XX,"Chrome Mobile",28.0.1500.16,iOS,5_1,2
XX,"Opera Mobile",32.0.1953.96473,Android,5.1.1,5
XX,Yandex.Browser,16.4.0.9335.00,Android,5.1.1,12
XX,"Chrome Mobile",52.0.2743.83,Android,6.0.1,83
XX,"Opera Mobile",37.0.2192.105088,Android,4.4.3,3
XX,"Chrome Mobile",40.0.2214.61,iOS,9_3_1,2
XX,,4.0,Android,4.0.4,3
XX,Edge,14.14376,"Windows Phone",10.0,15
XX,"Samsung Browser",3.3,Android,5.1,11
XX,"Chrome Mobile",41.0.2233.0,iOS,9_2,1
XX,"Chrome Mobile",35.0.1916.41,iOS,6_0_1,1
XX,"UC Browser",10.2.0.584,Android,4.3,6
XX,"Chrome Mobile",39.0.0.0,Android,5.0.2,220
XX,"Chrome Mobile",33.0.1750.63,Android,5.1.1,2
XX,"Opera Mini",5.1.22395/24.854,Symbian,,3
XX,Yandex.Browser,16.4.1.9264.11,iOS,8_4,1
XX,"Chrome Mobile",28.0.1500.16,iOS,6_1_3,3
XX,"Amazon Silk",47.1.79,Android,5.1.1,5
XX,"Opera Mini",6.0.24556/24.838,Android,,6
XX,"Opera Mini",5.19802/24.871,iOS,4,3
XX,"UC Browser",9.0.2.299,Android,2.3.6,1
XX,"Chrome Mobile",44.0.2403.67,iOS,8_1_2,10
XX,"Opera Mini",4.2.21992/24.743,,,1
XX,"BlackBerry Browser",7.1.0.1121,RIM,7.1.0.1121,219
XX,"Opera Mobile",35.0.2070.99475,Android,5.0.2,1
XX,"UC Browser",9.0.2.389,Android,4.2.2,13
XX,"Chrome Mobile",31.0.1650.18,iOS,6_1_3,6
XX,"Chrome Mobile",54.0.2829.0,Android,6.0.1,49
XX,"Chrome Mobile",35.0.1916.38,iOS,7_1_1,3
XX,"UC Browser",3.4.2.525,Android,4.3,5
XX,"UC Browser",7.9.3.103,Android,2.1,13
XX,"UC Browser",9.4.1.362,Android,4.2.2,95
XX,"Chrome Mobile",47.0.2526.107,iOS,9_3,19
XX,"UC Browser",2.4.0.367,iOS,8_3,1
XX,"Opera Mini",8.0.35189/36.2534,RIM,5.0,1
XX,"Chrome Mobile",43.0.2357.78,Android,4.2.2,28
XX,"Opera Mobile",21.0.1437.75439,Android,4.3,37
XX,"Android Browser",4.0,Android,2.0.1,6
XX,"Chrome Mobile",41.0.2272.56,iOS,7_0_3,4
XX,Firefox,8.0,Android,,4
XX,"Opera Mini",7.5.34817/37.8235,Android,,2
XX,"Chrome Mobile",42.0.2311.47,iOS,8_4_1,8
XX,"Chrome Mobile",32.0.1700.20,iOS,7_0_6,2
XX,"Chrome Mobile",54.0.2830.0,Android,6.0.1,149
XX,"Chrome Mobile",32.0.1700.21,iOS,8_1_2,3
XX,"Opera Mini",7.5.35613/35.3459,Android,,1
XX,"Chrome Mobile",40.0.2214.73,iOS,9_3,1
XX,"Opera Mobile",4.0,Android,5.1.1,95
XX,"UC Browser",10.7.2.645,Android,4.1.2,20
XX,"UC Browser",9.5.0.449,"Asha platform",,41
XX,"UC Browser",9.9.4.484,Android,4.2.2,31
XX,UP.Browser,6.2_7.2.7.1.K.7.1.102,Brew,3.2,2
XX,"Chrome Mobile",51.0.2704.64,iOS,9_3,37
XX,"Chrome Mobile",30.0.1599.36,Android,4.4.2,50
XX,"MIUI Browser",8.1.3,Android,6.0.1,2
XX,NetFront,3.5,"Sony Ericsson proprietary",,17
XX,"Opera Mobile",34.0.2044.98679,Android,4.3,6
XX,"Chrome Mobile",42.0.2311.137,Android,5.1.1,2966
XX,"Chrome Mobile",45.0.2454.84,Android,5.1,31
XX,"Chrome Mobile",47.0.2526.76,Android,5.0.1,27
XX,"UC Browser",9.5.0.449,"LG proprietary",,1
XX,"UC Browser",10.7.8.710,Android,4.2.2,26
XX,"Amazon Silk",45.1.102,Android,5.1,16
XX,Firefox,1.1.1,Android,,52
XX,Safari,,iOS,4_3_5,121
XX,"UC Browser",11.0.6.831,iOS,9_3_5,4
XX,"Chrome Mobile",49.0.2623.73,iOS,9_3_1,60
XX,"Chrome Mobile",51.0.2704.81,Android,4.3.1,12
XX,"Chrome Mobile",42.0.2311.111,Android,5.0,55
XX,"Opera Mini",6.0.24288/24.838,,,3
XX,UP.Browser,,RIM,5.0.0.912,1
XX,Yandex.Browser,16.4.0.8047.10,iOS,9_2_1,5
XX,Yandex.Browser,16.7.0.3679.10,iOS,9_2,10
XX,"UC Browser",11.0.0.818,Android,6.0,17
XX,"Chrome Mobile",42.0.2311.47,iOS,9_2,13
XX,"Chrome Mobile",41.0.2272.94,Android,4.4.3,1
XX,"Chrome Mobile",46.0.2490.73,iOS,8_2,10
XX,"Chrome Mobile",43.0.2357.130,Android,5.0.1,4
XX,"UC Browser",7.9.0.94,Android,,4
XX,"BlackBerry Browser",7.1.0.1033,RIM,7.1.0.1033,74
XX,"Opera Mini",4.2.18151/37.7549,,,1
XX,"UC Browser",10.6.5.726,Android,5.0.2,4
XX,"Chrome Mobile",51.0.2690.0,Android,4.2.2,1
XX,"UC Browser",8.7.0.315,Android,4.1.2,1
XX,"Chrome Mobile",27.0.1453.111,Android,4.3,38
XX,"BlackBerry Browser",7.0.0.557,RIM,7.0.0.557,13
XX,Yandex.Browser,16.7.0.3679.11,iOS,9_3_2,56
XX,UP.Browser,6.2_7.2.7.1.K.7.115,Brew,3.2,5
XX,"Amazon Silk",3.15,Android,4.0.3,5
XX,UP.Browser,,RIM,5.0.0.900,4
XX,"Chrome Mobile",36.0.1985.49,iOS,9_0_1,1
XX,"Chrome Mobile",30.0.0.0,Android,4.0,3
XX,"Android Browser",4.0,Android,4.1.X,2
XX,"Chrome Mobile",30.0.0.0,Android,4.0.4,1
XX,"UC Browser",3.4.2.525,Android,4.4.2,5
XX,"Chrome Mobile",50.0.2661.95,iOS,10_0,5
XX,"Chrome Mobile",39.0.2171.50,iOS,7_0,2
XX,Yandex.Browser,14.2.1700.12535.00,Android,4.1.2,2
XX,"Chrome Mobile",39.0.2171.50,iOS,9_2,4
XX,Yandex.Browser,16.2.0.5397.00,Android,4.2.2,21
XX,"Chrome Mobile",48.0.2564.23,Android,5.0,100
XX,"Chrome Mobile",41.0.2243.0,iOS,9_2_2,1
XX,"Internet Explorer Mobile",6.0,"Windows Mobile",6.5,7
XX,"UC Browser",10.0.2.523,Android,5.0,6
XX,"UC Browser",10.7.3.790,Android,4.4.2,5
XX,"Chrome Mobile",45.0.2454.68,iOS,9_0_2,3
XX,Yandex.Browser,16.4.0.9404.00,Android,6.0.1,8
XX,"webOS Browser",1.0,webOS,1.3,5
XX,"UC Browser",2.4.0.367,iOS,9_3,45
XX,"Chrome Mobile",43.0.2357.92,Android,5.1,4
XX,"Nokia S40 Browser",,"Asha platform",,23
XX,Yandex.Browser,16.4.0.7703.11,iOS,9_3_1,2
XX,"Opera Mini",3.1.9427/1724,,,9
XX,"Chrome Mobile",34.0.1847.18,iOS,7_0_2,2
XX,"Opera Mini",4.1.11355/24.741,,,1
XX,"Opera Mini",7.6.35766/36.1817,Android,4.4,8
XX,"Chrome Mobile",38.0.2125.114,Android,4.1.2,37
XX,"Amazon Silk",47.1.81,Android,4.0.3,494
XX,"Chrome Mobile",34.0.1847.18,iOS,8_3,2
XX,"Chrome Mobile",49.0.2623.105,Android,4.4,72
XX,"Chrome Mobile",45.0.2454.68,iOS,7_0_6,2
XX,"Amazon Silk",3.30,Android,4.0.3,10
XX,"Chrome Mobile",48.0.2564.104,iOS,9_3_5,3
XX,Firefox,29.0,Android,,125
XX,"Chrome Mobile",38.0.0.0,Android,5.1.1,205
XX,"Chrome Mobile",27.0.1453.90,Android,5.1,2
XX,"UC Browser",9.6.0.378,Android,4.2.2,18
XX,"Opera Mobile",36.2.2126.102826,Android,5.0,76
XX,"Chrome Mobile",53.0.2785.57,Android,5.0.2,4
XX,"Chrome Mobile",38.0.2125.509,Android,5.1.1,44
XX,"UC Browser",10.5.2.582,Android,4.2.2,8
XX,"Chrome Mobile",35.0.1916.141,Android,4.1.1,20
XX,"UC Browser",10.8.8.730,Android,5.1.1,31
XX,"Chrome Mobile",43.0.2357.51,iOS,8_1_2,8
XX,"Opera Mobile",25.0.1620.0,Maemo,,1
XX,"BlackBerry Browser",7.1.0.1066,RIM,7.1.0.1066,134
XX,"UC Browser",10.6.5.623,Android,4.2.2,8
XX,Yandex.Browser,13.9.1500.3524,Android,4.4.2,100
XX,"SEMC Browser",4.0.3,"Sony Ericsson proprietary",,351
XX,"Chrome Mobile",52.0.2743.83,Android,6.0,8
XX,"Chrome Mobile",44.0.2403.67,iOS,7_1_2,29
XX,Safari,3.0.5,iOS,4_3,42
XX,Yandex.Browser,14.2.1700.12535.00,Android,4.3,24
XX,"Android Browser",,Android,4.1.1,171
XX,"Android Browser",5.0,Android,5.0,4
XX,UP.Browser,,RIM,5.0.0.1022,5
XX,"Chrome Mobile",36.0.1985.128,Android,4.4.2,29
XX,"UC Browser",10.9.8.770,Android,4.2.2,79
XX,"UC Browser",3.2.1.441,iOS,5_1,9
XX,"Opera Mini",7.1.32052/34.765,,,1
XX,"Opera Mini",7.6.35868/37.6116,Android,,1
XX,,,"LG proprietary",,102
XX,Edge,14.14372,"Windows Phone",10.0,62
XX,"UC Browser",10.6.8.732,Android,2.3.6,12
XX,Yandex.Browser,16.4.0.9261.00,Android,4.2.2,3
XX,"Chrome Mobile",23.0.1271.100,iOS,6_0_1,4
XX,Yandex.Browser,14.8.1985.9542.10,iOS,8_1,1
XX,"Chrome Mobile",40.0.0.0,Android,5.0.2,22
XX,"Opera Mini",12.0.1987/37.7011,Android,,2
XX,"Chrome Mobile",26.0.1410.58,Android,4.0.3,9
XX,"Nokia S60 Browser",7.2.6.9,Symbian,9.4,82
XX,"Amazon Silk",3.24,Android,4.2.2,1
XX,"Chrome Mobile",37.0.2062.60,iOS,6_1_3,34
XX,"Chrome Mobile",33.0.1750.170,Android,4.3,2
XX,"Chrome Mobile",38.0.0.0,Android,4.2.2,39
XX,"Opera Mobile",26.0.1656.87080,Android,4.4.4,2
XX,"UC Browser",9.3.0.326,iOS,9_2,4
XX,"Chrome Mobile",18.0.1025.309,Android,4.2.2,68
XX,"Chrome Mobile",38.0.2125.59,iOS,8_1_2,6
XX,UP.Browser,,RIM,5.0.0.977,5
XX,"UC Browser",10.7.5.658,Android,4.4.4,34
XX,Yandex.Browser,16.4.0.9404.00,Android,4.2.1,1
XX,"Opera Mini",4.5.33867/36.2016,"Nokia OS",,1
XX,"Opera Mobile",33.0.2002.98088,Android,6.0.1,2
XX,"Opera Mini",4.8462/24.854,,,1
XX,"Chrome Mobile",51.0.2704.43,Android,4.4.4,2
XX,"Chrome Mobile",45.0.2454.68,iOS,9_2,7
XX,"Opera Mini",5.1.21219/19.999,,,11
XX,"UC Browser",10.0.1.512,Android,4.2.2,18
XX,"Chrome Mobile",53.0.2785.70,Android,5.0,11
XX,Firefox,41.0,Android,4.3,15
XX,Firefox,1.4,iOS,8_3,1
XX,Safari,6.0,iOS,9_3_3,39
XX,"UC Browser",8.1.0.216,RIM,7.1,14
XX,"Chrome Mobile",32.0.1700.20,iOS,9_3_1,1
XX,"Chrome Mobile",40.0.2214.89,Android,4.1.2,48
XX,"BlackBerry Browser",6.0.0.570,RIM,6.0.0.570,44
XX,"Android Browser",4.0,Android,3.2.1,193
XX,Safari,9.0,iOS,8_1_2,4
XX,Firefox,0.7.1,iOS,9_3_2,2
XX,"UC Browser",10.10.8.820,Android,4.0.3,7
XX,"Opera Mini",7.6.40234/37.8678,Android,,3
XX,Yandex.Browser,16.7.0.3679.11,iOS,9_3_3,34
XX,Yandex.Browser,16.7.1.2759.00,Android,5.1,1
XX,"Chrome Mobile",28.0.1500.16,iOS,8_1_3,1
XX,"Nintendo Browser",1.7.10150.EU,,,15
XX,"UC Browser",10.8.5.725,Android,5.0,2
XX,"Chrome Mobile",25.0.1364.8,Android,4.1.1,32
XX,"UC Browser",9.3.0.326,Symbian,9.1,1
XX,"Nokia S60 Browser",,Symbian,9.2,36
XX,"UC Browser",2.4.0.367,iOS,8_4,3
XX,"Nokia S60 Browser",7.3.1.33,Symbian,9.4,123
XX,Safari,5.0.2,iOS,4_2_10,28
XX,"Chrome Mobile",35.0.1916.38,iOS,9_2,3
XX,"Chrome Mobile",37.0.2062.52,iOS,7_1_1,6
XX,"Opera Mobile",4.0,Android,2.3.3,1
XX,"Chrome Mobile",40.0.2214.69,iOS,9_1,3
XX,Obigo,Q7.3,,,9
XX,"Opera Mobile",30.0.1856.93524,Android,5.0,78
XX,"Chrome Mobile",29.0.1547.59,Android,4.1.2,6
XX,"Opera Mini",8.0.35158/35.4053,"Nokia OS",,1
XX,Safari,4.0.4,iOS,3_2_1,20
XX,"UC Browser",10.5.0.575,Android,2.3.6,1
XX,"Android Browser",4.0,Android,5.5.5,2
XX,Yandex.Browser,16.6.0.9410.11,iOS,8_4_1,3
XX,Yandex.Browser,16.6.0.8810.00,Android,4.1.1,4
XX,"Chrome Mobile",43.0.2357.121,Android,6.0,2
XX,Safari,5.1,iOS,8.1.3,1
XX,"Chrome Mobile",47.0.2526.70,iOS,8_1_1,126
XX,"Amazon Silk",51.1.116,Android,4.0.4,420
XX,"Chrome Mobile",31.0.1650.18,iOS,9_1,2
XX,"UC Browser",10.1.2.540,Android,2.3.6,8
XX,"Chrome Mobile",25.0.1364.123,Android,4.4.2,5
XX,Yandex.Browser,16.3.3.4,iOS,8_4,1
XX,"UC Browser",9.3.0.326,iOS,7_1_2,16
XX,"Chrome Mobile",36.0.1985.131,Android,4.1.2,40
XX,"UC Browser",8.7.0.218,Android,2.3.5,2
XX,"Opera Mini",4.5.40312/37.7751,"Nokia OS",,6
XX,"Opera Mini",5.1.21051/30.3341,,,1
XX,"Nokia S60 Browser",7.1.6,Symbian,9.3,3
XX,"Opera Mini",5.0.18741/24.838,,,1
XX,"UC Browser",3.0.0.357,iOS,5_1,8
XX,"Opera Mini",4.4.31985/35.5858,"Samsung proprietary",,1
XX,"Opera Mini",7.0.29733/37.8743,Android,2.3,1
XX,"Chrome Mobile",52.0.2743.62,Android,4.1.2,5
XX,"Chrome Mobile",52.0.2743.91,Android,6.0.99,1
XX,Firefox,21.0,Android,,8
XX,Yandex.Browser,16.7.0.2777.00,Android,4.4.2,79
XX,"UC Browser",10.2.1.550,Android,4.2.1,1
XX,"Chrome Mobile",54.0.2795.0,Android,6.0.1,57
XX,"UC Browser",9.7.0.520,Android,4.4.4,15
XX,"Chrome Mobile",53.0.2782.2,Android,4.3,1
XX,Yandex.Browser,16.7.0.2777.00,Android,4.4.4,21
XX,"Chrome Mobile",53.0.2782.2,Android,6.0.1,7
XX,"Opera Mini",7.6.40234/36.2084,Android,2.1,2
XX,"Opera Mini",7.5.35199/34.1697,Android,2.3.5,2
XX,"UC Browser",10.10.5.809,Android,4.0.1,2
XX,"Chrome Mobile",45.0.2454.89,iOS,8_1,17
XX,Firefox,17.0,Android,,5
XX,"Chrome Mobile",54.0.2804.0,Android,6.0.1,19
XX,"Amazon Silk",2.4,Android,4.0.3,1
XX,"Opera Mini",7.5.32193/35.7561,Android,4.1,1
XX,"UC Browser",9.9.1.466,Android,4.4.2,1
XX,"Opera Mobile",25.0.1619.84037,Android,4.4.2,25
XX,"Chrome Mobile",42.0.2311.109,Android,5.1,8
XX,Firefox,42.0,Android,6.0.1,36
XX,"Opera Mobile",1,Android,,1
XX,"Opera Mini",7.5.33361/34.2003,Android,,1
XX,"UC Browser",10.5.0.575,Android,5.0.2,6
XX,"UC Browser",10.7.5.650,iOS,9_3_1,2
XX,Yandex.Browser,16.2.1.7530.01,Android,4.4.2,2
XX,Firefox,47.0,Android,4.2.1,52
XX,"Opera Mini",4.4.28684/28.2794,,,6
XX,"Chrome Mobile",26.0.1410.53,iOS,8_4_1,1
XX,"Chrome Mobile",44.0.2403.67,iOS,8_4,39
XX,"MIUI Browser",8.0.11,Android,5.0.2,30
XX,"Chrome Mobile",40.0.2214.109,Android,5.1.1,3
XX,Yandex.Browser,16.7.0.3679.10,iOS,9_3_2,298
XX,"NetFront Life",2.2,Android,2.1,1
XX,"UC Browser",10.7.3.666,Android,4.4.4,2
XX,Safari,9.0,iOS,8_3,6
XX,Firefox,34.0,"Firefox OS",,3
XX,UP.Browser,6.2.3.9.c.12,,,2
XX,"Opera Mobile",24.0.1565.82529,Android,4.1.1,1
XX,"Chrome Mobile",41.0.2228.2,iOS,9_2_2,1
XX,"Chrome Mobile",41.0.2272.58,iOS,8_1_1,5
XX,"UC Browser",10.6.2.626,Android,4.3,1
XX,Firefox,2.1,iOS,9_3,1
XX,"UC Browser",9.2.0.419,Android,2.3.5,10
XX,"Motorola MIB",2.2.1,VRTX,SUAPI_C_2.0.13_R_ADS1.2,7
XX,"Android Browser",3.1.2,Android,2.2.2,1
XX,Yandex.Browser,16.7.1.2795.00,Android,6.0.1,2
XX,"Chrome Mobile",34.0.1847.76,Android,5.1.1,1
XX,"Chrome Mobile",31.0.1650.18,iOS,9_2,1
XX,Yandex.Browser,16.4.0.9186.00,Android,4.4.2,1
XX,Firefox,45.0,Android,4.2.1,2
XX,"Chrome Mobile",49.0.2623.91,Android,4.0.3,1
XX,Firefox,31.0,Sailfish,1.0,17
XX,"Nintendo Browser",,Other,,80
XX,Safari,5.1,iOS,9_3_1,1
XX,"Chrome Mobile",46.0.2490.85,iOS,8_1_2,13
XX,"Opera Mobile",12.00,Symbian,,38
XX,"Amazon Silk",3.29,Android,4.4.2,1
XX,"Opera Mini",4.0.10222/24.743,,,4
XX,"UC Browser",10.9.8.770,Android,4.3,15
XX,"Opera Mini",4.2.13216/24.741,,,3
XX,"Chrome Mobile",27.0.1453.10,iOS,9_3_1,1
XX,"BlackBerry Browser",7.0.0.540,RIM,7.0.0.540,1
XX,"Chrome Mobile",46.0.2486.0,"Windows RT","NT 10.0",4
XX,Firefox,47.0,Android,4.1.1,57
XX,"UC Browser",10.9.17.807,iOS,9_1,14
XX,"Chrome Mobile",37.0.2062.117,Android,4.2.1,8
XX,"Chrome Mobile",18.0.1025.300,Android,4.2.2,39
XX,"Chrome Mobile",41.0.2257.0,iOS,9_1,1
XX,"Internet Explorer Mobile",4.01,"Windows Mobile",,54
XX,Yandex.Browser,16.6.1.9610.00,Android,6.0.1,7
XX,"Opera Mobile",30.0.1856.92967,Android,6.0.1,4
XX,"Chrome Mobile",37.0.0.0,Android,5.1.0,3
XX,Yandex.Browser,15.12.2490.5669.10,iOS,9_3_3,2
XX,"Opera Mini",4.4.29476/28.2766,,,8
XX,"UC Browser",3.0.0.357,Android,4.2.2,4
XX,"Opera Mini",7.5.35199/34.1784,Android,2.1,2
XX,Yandex.Browser,16.4.0.9404.00,Android,4.1.2,4
XX,"Opera Mini",7.5.32551/35.7827,Android,2.3.4,1
XX,"Chrome Mobile",50.0.2661.77,iOS,9_1,27
XX,"Opera Mini",7.1.32444/34.1853,Symbian,9.1,3
XX,"Opera Mini",16.0.2168/37.8507,Android,2.3.6,1
XX,Yandex.Browser,16.4.1.9264.11,iOS,9_3_2,10
XX,Firefox,4.0,iOS,9_3_4,24
XX,"Chrome Mobile",49.0.2623.109,iOS,9_3,22
XX,"Opera Mini",4.2.13402/24.871,,,2
XX,"UC Browser",10.7.0.733,Android,4.1.1,8
XX,"Nintendo Browser",4.3.1.11264.JP,,,5
XX,"Opera Mobile",10.00,,,60
XX,"UC Browser",10.2.0.535,Android,5.1.1,3
XX,Yandex.Browser,15.12.2.6773.00,Android,4.1.2,2
XX,"Chrome Mobile",30.0.0.0,Android,6.0,12
XX,Yandex.Browser,16.6.0.9374.10,iOS,9_2,12
XX,"UC Browser",10.2.0.584,Android,2.1-update1,266
XX,"Amazon Silk",44.2.49,Android,4.4.3,5
XX,"UC Browser",10.7.0.634,Android,4.4.2,2
XX,"Chrome Mobile",42.0.2311.47,iOS,9_3,3
XX,"UC Browser",10.4.9.722,iOS,9_0,1
XX,"BlackBerry Browser",7.1.0.838,RIM,7.1.0.838,5
XX,Yandex.Browser,14.2.1700.12535.00,Android,5.0.2,1
XX,"Opera Mini",7.1.32448/34.1784,Symbian,9.1,4
XX,"Opera Mobile",37.3.2192.105203,Android,6.0.1,4
XX,Yandex.Browser,15.12.2.6773.00,Android,5.0.2,5
XX,Yandex.Browser,16.7.0.2531.01,Android,4.2.1,1
XX,Firefox,44.0.2,Android,5.0,3
XX,"UC Browser",9.4.0.460,Android,4.4.4,4
XX,Firefox,19.0,Android,,5
XX,"Chrome Mobile",41.0.2272.63,Android,4.2.2,1
XX,"Chrome Mobile",43.0.2357.61,iOS,8_1_3,15
XX,"Nokia S60 Browser",,Symbian,9.3,6
XX,"Opera Mini",4.2.13228/24.854,,,1
XX,"UC Browser",11.0.0.828,Android,4.4.4,39
XX,"Opera Mobile",37.3.2192.105203,Android,5.1.1,6
XX,"Chrome Mobile",49.0.2623.105,Android,6.0.99,1
XX,"UC Browser",10.10.5.806,Android,4.4.2,6
XX,"UC Browser",10.9.0.725,iOS,7_1_2,1
XX,"Chrome Mobile",37.0.2062.60,iOS,6_1_6,18
XX,"Chrome Mobile",43.0.2357.56,iOS,8_1_1,2
XX,Firefox,42.0,Android,4.0.3,2
XX,"Chrome Mobile",50.0.2661.76,Android,4.4.2,2
XX,Firefox,32.0,"Firefox OS",2.0,8
